month,channel,item_id,item_name,item_add,core_cost,item_cost,item_price
2024-03-01,800301,1-9165,王者争夺战礼包IV,2,139.82,2,4500.0
2024-03-01,800301,1-1504,圣能结晶,13292609,82992.02,15266390,1.0
2024-03-01,800301,1-12034,凤羽龙,5,4560.19,3,80000.0
2024-03-01,800301,1-1130,光元素宝石,11,4.87,375,100.0
2024-03-01,800301,1-1548,英雄挑战券,3,20.939999999999998,,520.8333333
2024-03-01,800301,1-1119,概率UP招募券,2914,8921.63,2016,300.0
2024-03-01,800301,1-2104,红色鞋子自选包,2,253.92,2,25000.0
2024-03-01,800301,1-1571,海洋之泪,121,10.44,83,30.0
2024-03-01,800301,1-2581,宝箱囤货奖励自选包,550,1309.8500000000001,350,200.0
2024-03-01,800301,1-1115,普通精钢,323932,5580.1900000000005,147695,3.0
2024-03-01,800301,1-1204,24小时塔拉币,3233,3345.8100000000004,2135,120.0
2024-03-01,800301,1-12023,火龙,19,984.4100000000001,15,10000.0
2024-03-01,800301,1-9118,射箭补给包I,7,62.800000000000004,7,500.0
2024-03-01,800301,1-1512,锦标赛挑战券,33,29.46,33,86.0
2024-03-01,800301,1-1503,调和音律,104620,1383.8999999999999,110240,1.0
2024-03-01,800301,1-1585,春日券,1,7.92,2,200.0
2024-03-01,800301,1-1576,不灭魂器,5,193.37,6,1500.0
2024-03-01,800301,1-1604,3周年游戏币,1,26.57,4,800.0
2024-03-01,800301,1-1134,龙之雫,229,532.8,228,300.0
2024-03-01,800301,1-2565,星辉自选包2,138,4800.740000000001,46,240.0
2024-03-01,800301,1-2542,初级手册自选包,1,105.46,1,10000.0
2024-03-01,800301,1-11051,龙颈之玉,1546,1546.3400000000001,981,100.0
2024-03-01,800301,1-1302,2小时历练值,1391,484.47999999999996,560,40.0
2024-03-01,800301,1-12013,双足飞龙-火,4,47.94,7,2000.0
2024-03-01,800301,1-1574,龙血精华,12,83.89,12,450.0
2024-03-01,800301,1-1129,风元素宝石,3565,4086.96,3470,100.0
2024-03-01,800301,1-1616,2023圣诞节游戏币,222,1500.3899999999999,229,800.0
2024-03-01,800301,1-2510,专属装备养成自选包,48,116.32000000000001,48,500.0
2024-03-01,800301,1-2102,红色衣服自选包,3,37.75,1,25000.0
2024-03-01,800301,1-2545,相遇养成自选包,22,96.11000000000001,22,450.0
2024-03-01,800301,1-1560,心愿祈愿券,960,2503.04,961,300.0
2024-03-01,800301,1-1561,闪亮之星祈愿券,699,2507.1400000000003,643,300.0
2024-03-01,800301,1-2535,装备材料自选包,278,726.94,680,500.0
2024-03-01,800301,1-1120,高级才能符文,14520,4977.4400000000005,8938,40.0
2024-03-01,800301,1-2103,红色饰品自选包,2,10.15,,25000.0
2024-03-01,800301,1-1135,星沙,98167,2242.5899999999997,104924,3.0
2024-03-01,800301,1-1528,战宠卡池券,863,1837.8000000000002,908,300.0
2024-03-01,800301,1-1114,元素招募券,771,3090.0099999999998,544,540.0
2024-03-01,800301,1-1610,魔力碎片,14250,1055.91,19000,10.0
2024-03-01,800301,1-2507,资源自选包,276,590.7,177,550.0
2024-03-01,800301,1-8005,随机巨龙宝箱I,13,1961.1799999999998,9,10000.0
2024-03-01,800301,1-1600,无念之书,1178,340.96999999999997,371,50.0
2024-03-01,800301,1-1131,暗元素宝石,851,135.03,820,100.0
2024-03-01,800301,1-1304,24小时历练值,43,226.86999999999998,29,480.0
2024-03-01,800301,1-1551,金钥匙,7,80.51,7,3000.0
2024-03-01,800301,1-12022,水龙,21,1237.94,22,10000.0
2024-03-01,800301,1-2502,猎人养成自选包,119,216.52,59,200.0
2024-03-01,800301,1-1617,2023圣诞节对决券,212,148.94,234,100.0
2024-03-01,800301,1-2505,资源自选包3,680,898.53,174,500.0
2024-03-01,800301,1-1133,高级挑战券,71,47.42,30,100.0
2024-03-01,800301,1-1599,静心之书,4950,870.2399999999999,2442,20.0
2024-03-01,800301,1-2541,相遇招募自选包,22,213.54000000000002,22,1000.0
2024-03-01,800301,1-1545,绯红精铁,117936,38178.04,51450,50.0
2024-03-01,800301,1-1535,万能骰子,81,66.11999999999999,37,115.19
2024-03-01,800301,1-1553,洛阳铲,1508,1603.62,1441,180.0
2024-03-01,800301,1-1125,高级强化石,11852,4811.980000000001,9501,60.0
2024-03-01,800301,1-1118,星芒结晶,59,1090.09,33,2000.0
2024-03-01,800301,1-9137,守护活力包|,45,0.0,45,0.0
2024-03-01,800301,1-11081,金色朝露,618257,16906.079999999998,584740,5.0
2024-03-01,800301,1-1510,使魔零食,3841383,7672.500000000001,2304788,0.3
2024-03-01,800301,1-1111,潜力水晶,43989298,80695.9,19948490,0.8
2024-03-01,800301,1-1113,招募券,6135,21680.370000000003,4737,270.0
2024-03-01,800301,1-1137,初级才能符文,16852,3464.1600000000003,8072,20.0
2024-03-01,800301,1-11064,岚之种,120,111.61,80,200.0
2024-03-01,800301,1-1556,美味便当,66,423.23,53,560.0
2024-03-01,800301,1-1403,6小时潜力水晶,3073,3491.45,2245,180.0
2024-03-01,800301,1-9166,王者决胜战礼包I,3,99.52000000000001,3,1500.0
2024-03-01,800301,1-1123,猎龙精魂,140987,3238.2699999999995,137208,2.8
2024-03-01,800301,1-12031,地岩龙,3,699.51,3,80000.0
2024-03-01,800301,1-2536,资源自选包7,270,945.4100000000002,423,500.0
2024-03-01,800301,1-1303,6小时历练值,1557,1431.65,715,120.0
2024-03-01,800301,1-9162,王者争夺战礼包I,16,33.519999999999996,16,300.0
2024-03-01,800301,1-12012,双足飞龙-水,2,60.56,2,2000.0
2024-03-01,800301,1-1404,24小时潜力水晶,353,2372.02,330,720.0
2024-03-01,800301,1-1301,1小时历练值,313,179.92000000000002,273,20.0
2024-03-01,800301,1-2101,红色武器自选包,1,17.76,,25000.0
2024-03-01,800301,1-1559,龙的心脏,187,1835.65,70,1000.0
2024-03-01,800301,1-1128,火元素宝石,4092,801.8099999999998,3695,100.0
2024-03-01,800301,1-2543,初级笔记自选包,52,101.83,52,300.0
2024-03-01,800301,1-2501,元素宝石自选包,10244,6997.43,9540,100.0
2024-03-01,800301,1-1570,天空之羽,7,0.7,152,30.0
2024-03-01,800301,1-1584,王者之锤,1180,2002.96,2057,150.0
2024-03-01,800301,1-1148,星霜结晶,4706378,0.0,770760,0.0
2024-03-01,800301,1-1401,1小时潜力水晶,32206,3466.8799999999997,83066,30.0
2024-03-01,800301,1-9122,航海补给包I,6,18.06,6,500.0
2024-03-01,800301,1-1501,光暗特邀券,440,2925.3999999999996,264,500.0
2024-03-01,800301,1-9167,王者决胜战礼包II,2,156.41,2,2500.0
2024-03-01,800301,1-2576,振金装备自选包,27,1669.3600000000001,21,7500.0
2024-03-01,800301,1-1544,英雄之证,2799,7583.540000000001,1885,500.0
2024-03-01,800301,1-2563,巨龙养成自选包,450,2110.21,486,500.0
2024-03-01,800301,1-1572,大地之核,586,99.64000000000001,478,30.0
2024-03-01,800301,1-9168,王者决胜战礼包III,4,274.16999999999996,4,3000.0
2024-03-01,800301,1-1127,水元素宝石,823,246.38000000000002,340,100.0
2024-03-01,800301,1-2503,资源自选包1,107,407.86,109,500.0
2024-03-01,800301,1-12014,双足飞龙-风,16,148.37,13,2000.0
2024-03-01,800301,1-1136,精星沙,740,1218.5999999999997,462,150.0
2024-03-01,800301,1-1558,圣石,135,359.99,188,300.0
2024-03-01,800301,1-9126,娃娃机补给包I,12,59.01,12,500.0
2024-03-01,800301,1-2534,招募道具自选包2,98,150.78,129,500.0
2024-03-01,800301,1-1601,忘我之书,552,409.87999999999994,405,100.0
2024-03-01,800301,1-2302,自选装备（橙+）,1,21.2,1,1950.0
2024-03-01,800301,1-9138,守护活力包||,1,4.68,1,350.0
2024-03-01,800301,1-1526,契约卡片,906,1691.4499999999996,580,250.0
2024-03-01,800301,1-9139,守护活力包|||,2,26.75,2,1000.0
2024-03-01,800301,1-1201,1小时塔拉币,48922,2122.6099999999997,29691,5.0
2024-03-01,800301,1-2301,红装备自选,5,2949.09,2,25000.0
2024-03-01,800301,1-12021,地龙,20,815.49,22,10000.0
2024-03-01,800301,1-1577,夺命飞弹,17,1316.37,17,3000.0
2024-03-01,800301,1-9140,守护活力包|V,2,53.49,2,2000.0
2024-03-01,800301,1-1547,普通挑战券,119,132.86,64,104.1666667
2024-03-01,800301,1-1582,相思豆,110,0.0,20,20.0
2024-03-01,800301,1-12024,风龙,12,855.9599999999999,9,10000.0
2024-03-01,800301,1-2544,高级笔记自选包,48,191.35,48,600.0
2024-03-01,800301,1-1534,骰子,823,818.3299999999999,436,115.19
2024-03-01,800301,1-1575,还魂人偶,28,89.45,,300.0
2024-03-01,800301,1-2530,资源自选包6,334,724.9300000000001,603,500.0
2024-03-01,800301,1-2525,资源自选包5,960,3540.01,346,500.0
2024-03-01,800301,1-1202,2小时塔拉币,7656,849.1899999999998,3898,10.0
2024-03-01,800301,1-2304,自选装备（紫+）,1,58.88,1,750.0
2024-03-01,800301,1-11071,育成心得,3022844,17898.06,2794180,1.0
2024-03-01,800301,1-2504,资源自选包2,103,241.27000000000004,84,500.0
2024-03-01,800301,1-1552,银钥匙,37,212.81,36,800.0
2024-03-01,800301,1-9159,自选礼包,4,19.82,4,1020.0
2024-03-01,800301,1-1538,练习用箭矢,870,812.1999999999999,1319,70.0
2024-03-01,800301,1-1402,2小时潜力水晶,4212,2360.21,2297,60.0
2024-03-01,800301,1-9121,射箭补给包IV,1,270.33,1,3280.0
2024-03-01,800301,1-1511,龙眼石,599740,3935.640000000001,290000,1.0
2024-03-01,800301,1-1533,娃娃机游戏币,976,1190.5300000000002,841,140.201
2024-03-01,800301,1-1126,地元素宝石,578,1022.4399999999999,300,100.0
2024-03-01,800301,1-1539,红绳,2054,686.72,2220,39.25376489
2024-03-01,800301,1-2570,调和圣殿养成自选包,255,1036.45,169,500.0
2024-03-01,800301,1-1139,占卜卡,843,3430.3799999999997,708,500.0
2024-03-01,800301,1-9169,王者决胜战礼包IV,13,1737.02,13,5000.0
2024-03-01,800301,1-2572,招募自选箱,760,1565.3799999999999,480,300.0
2024-03-01,800301,1-12033,红炎龙,5,1003.23,6,80000.0
2024-03-01,800301,1-11063,炎之种,240,166.64999999999998,80,200.0
2024-03-01,800301,1-1121,中级才能符文,11705,4005.62,5696,40.0
2024-03-01,800301,1-1603,极意竞技入场卷,421,317.67,131,100.0
2024-03-01,800301,1-2002,光暗SSR猎人自选包,1,337.33,1,20000.0
2024-03-01,800301,1-1116,高级精钢,8787,8123.780000000001,10978,150.0
2024-03-01,800301,1-11061,岩之种,120,69.96,,200.0
2024-03-01,800301,1-9124,航海补给包III,1,56.13,1,1780.0
2024-03-01,800301,1-1117,扭蛋币,4454,9524.82,3773,300.0
2024-03-01,800301,1-1124,普通强化石,25970,5479.49,16800,20.0
2024-03-01,800301,1-1557,圣露,111,373.31000000000006,94,300.0
2024-03-01,800301,1-9130,连连看补给包I,5,21.11,5,500.0
2024-03-01,800301,1-12011,双足飞龙-地,15,267.33,12,2000.0
2024-03-01,800301,1-1132,初级挑战券,505,437.81,171,100.0
2024-03-01,800301,1-1138,私人信件,506311,42107.600000000006,202482,10.0
2024-03-01,800301,1-1122,猎龙精魄,115019,1858.9799999999998,113304,2.4
2024-03-01,800301,1-1203,6小时塔拉币,843,208.79000000000002,439,30.0
2024-03-01,800301,1-1609,魔力晶石,282560,2368.5099999999998,281500,1.0
2024-03-01,800301,1-2506,资源自选包4,134,879.7199999999999,131,500.0
2024-03-01,800301,1-2566,月光自选包2,42,130.86999999999998,39,500.0
2024-03-01,800303,1-11071,育成心得,11366589,64436.46,12265270,1.0
2024-03-01,800303,1-1616,2023圣诞节游戏币,839,6935.23,790,800.0
2024-03-01,800303,1-1115,普通精钢,1217955,23632.84,707758,3.0
2024-03-01,800303,1-12025,光龙,2,52.589999999999996,2,10000.0
2024-03-01,800303,1-1134,龙之雫,912,2156.0499999999997,848,300.0
2024-03-01,800303,1-1572,大地之核,1497,161.4,1498,30.0
2024-03-01,800303,1-1510,使魔零食,16013500,31403.600000000002,10974153,0.3
2024-03-01,800303,1-2530,资源自选包6,1422,5696.210000000001,1324,500.0
2024-03-01,800303,1-12023,火龙,64,2783.42,71,10000.0
2024-03-01,800303,1-1302,2小时历练值,4116,2271.4599999999996,8054,40.0
2024-03-01,800303,1-2544,高级笔记自选包,694,4800.74,316,600.0
2024-03-01,800303,1-2301,红装备自选,45,22584.619999999995,47,25000.0
2024-03-01,800303,1-1526,契约卡片,4648,10325.41,3620,250.0
2024-03-01,800303,1-1120,高级才能符文,53563,15670.64,34450,40.0
2024-03-01,800303,1-1558,圣石,543,1406.0099999999998,514,300.0
2024-03-01,800303,1-1127,水元素宝石,6219,3826.59,6155,100.0
2024-03-01,800303,1-1130,光元素宝石,3653,2752.41,3725,100.0
2024-03-01,800303,1-1148,星霜结晶,21600886,0.0,6670060,0.0
2024-03-01,800303,1-2581,宝箱囤货奖励自选包,3100,2803.2200000000003,1800,200.0
2024-03-01,800303,1-9169,王者决胜战礼包IV,15,2540.6200000000003,15,5000.0
2024-03-01,800303,1-9140,守护活力包|V,5,167.42000000000002,5,2000.0
2024-03-01,800303,1-1582,相思豆,130,63.379999999999995,407,20.0
2024-03-01,800303,1-2565,星辉自选包2,114,369.42999999999995,214,240.0
2024-03-01,800303,1-11062,海之种,280,128.86,600,200.0
2024-03-01,800303,1-1139,占卜卡,3065,10499.300000000001,2893,500.0
2024-03-01,800303,1-1553,洛阳铲,8254,10920.93,6397,180.0
2024-03-01,800303,1-9166,王者决胜战礼包I,7,141.95,7,1500.0
2024-03-01,800303,1-2566,月光自选包2,225,624.22,164,500.0
2024-03-01,800303,1-1403,6小时潜力水晶,16104,14598.299999999997,14421,180.0
2024-03-01,800303,1-9164,王者争夺战礼包III,2,5.08,2,1800.0
2024-03-01,800303,1-1599,静心之书,25051,3345.1900000000005,9400,20.0
2024-03-01,800303,1-1135,星沙,312462,9013.61,221785,3.0
2024-03-01,800303,1-9138,守护活力包||,12,39.4,12,350.0
2024-03-01,800303,1-1545,绯红精铁,448735,113229.42000000001,225300,50.0
2024-03-01,800303,1-1601,忘我之书,2890,1491.25,711,100.0
2024-03-01,800303,1-9139,守护活力包|||,9,95.6,9,1000.0
2024-03-01,800303,1-1559,龙的心脏,907,-123.07999999999947,675,1000.0
2024-03-01,800303,1-1201,1小时塔拉币,164813,6778.830000000002,91005,5.0
2024-03-01,800303,1-12032,冰霜龙,6,690.79,8,80000.0
2024-03-01,800303,1-12012,双足飞龙-水,16,269.31,15,2000.0
2024-03-01,800303,1-2506,资源自选包4,1015,6578.24,889,500.0
2024-03-01,800303,1-2504,资源自选包2,256,1334.99,249,500.0
2024-03-01,800303,1-9137,守护活力包|,163,0.0,163,0.0
2024-03-01,800303,1-2578,风三角碎片自选,1110,2199.37,1390,200.0
2024-03-01,800303,1-12033,红炎龙,11,4838.67,9,80000.0
2024-03-01,800303,1-2541,相遇招募自选包,71,417.09999999999997,25,1000.0
2024-03-01,800303,1-2302,自选装备（橙+）,3,37.21,4,1950.0
