month,channel,item_id,item_name,item_add,core_cost,item_cost,item_price
2024-02-01,800301,1-1603,极意竞技入场卷,564,467.24,342,100.0
2024-02-01,800301,1-1570,天空之羽,291,73.18,216,30.0
2024-02-01,800301,1-2101,红色武器自选包,5,815.8199999999999,5,25000.0
2024-02-01,800301,1-1534,骰子,1105,1152.8200000000002,1115,115.19
2024-02-01,800301,1-1575,还魂人偶,32,140.15,5,300.0
2024-02-01,800301,1-11055,光之露,1620,2648.8100000000004,1565,100.0
2024-02-01,800301,1-9168,王者决胜战礼包III,1,43.96,1,3000.0
2024-02-01,800301,1-1512,锦标赛挑战券,52,18.96,53,86.0
2024-02-01,800301,1-2303,自选装备（橙）,3,43.41,1,1200.0
2024-02-01,800301,1-2541,相遇招募自选包,54,477.3299999999999,60,1000.0
2024-02-01,800301,1-9122,航海补给包I,7,57.24,7,500.0
2024-02-01,800301,1-1544,英雄之证,4567,12015.59,7039,500.0
2024-02-01,800301,1-9118,射箭补给包I,9,95.40000000000002,9,500.0
2024-02-01,800301,1-1401,1小时潜力水晶,20305,1241.2899999999997,73716,30.0
2024-02-01,800301,1-1551,金钥匙,6,32.68,5,3000.0
2024-02-01,800301,1-1125,高级强化石,15296,7795.349999999999,14779,60.0
2024-02-01,800301,1-11063,炎之种,240,147.74,40,200.0
2024-02-01,800301,1-1574,龙血精华,12,139.18,12,450.0
2024-02-01,800301,1-2534,招募道具自选包2,312,563.7099999999999,268,500.0
2024-02-01,800301,1-11071,育成心得,3676498,22072.0,3695550,1.0
2024-02-01,800301,1-2504,资源自选包2,259,715.78,231,500.0
2024-02-01,800301,1-1127,水元素宝石,5130,1886.6999999999991,4545,100.0
2024-02-01,800301,1-1302,2小时历练值,912,382.4,2141,40.0
2024-02-01,800301,1-2510,专属装备养成自选包,72,217.28,54,500.0
2024-02-01,800301,1-2532,四元素巨龙自选包,2,520.35,2,80000.0
2024-02-01,800301,1-2530,资源自选包6,393,1100.61,212,500.0
2024-02-01,800301,1-421411,伊织萌抹油皮肤,1,172.43,,12800.0
2024-02-01,800301,1-1120,高级才能符文,19014,8394.710000000001,26281,40.0
2024-02-01,800301,1-1132,初级挑战券,680,582.8499999999999,251,100.0
2024-02-01,800301,1-12012,双足飞龙-水,2,25.23,2,2000.0
2024-02-01,800301,1-1556,美味便当,54,246.19999999999996,22,560.0
2024-02-01,800301,1-1131,暗元素宝石,20,12.74,85,100.0
2024-02-01,800301,1-4308,Sweet Trouble,1,172.43,1,12800.0
2024-02-01,800301,1-1148,星霜结晶,5378890,0.0,4058590,0.0
2024-02-01,800301,1-11064,岚之种,160,23.86,40,200.0
2024-02-01,800301,1-1545,绯红精铁,103076,32452.82,192200,50.0
2024-02-01,800301,1-1115,普通精钢,308055,10395.529999999999,187168,3.0
2024-02-01,800301,1-1600,无念之书,1410,438.81,1125,50.0
2024-02-01,800301,1-1122,猎龙精魄,157231,2710.06,150744,2.4
2024-02-01,800301,1-1577,夺命飞弹,1,43.96,1,3000.0
2024-02-01,800301,1-12021,地龙,37,2555.0199999999995,34,10000.0
2024-02-01,800301,1-1528,战宠卡池券,1280,2645.41,1259,300.0
2024-02-01,800301,1-1303,6小时历练值,2187,3467.8099999999995,1560,120.0
2024-02-01,800301,1-1510,使魔零食,5110848,10829.780000000002,4470808,0.3
2024-02-01,800301,1-1535,万能骰子,111,81.14,111,115.19
2024-02-01,800301,1-1583,跑酷赛门票,270,2039.0300000000002,268,962.5
2024-02-01,800301,1-12033,红炎龙,6,988.76,6,80000.0
2024-02-01,800301,1-1557,圣露,120,221.97000000000003,111,300.0
2024-02-01,800301,1-1128,火元素宝石,501,382.8499999999999,555,100.0
2024-02-01,800301,1-2502,猎人养成自选包,105,255.00000000000006,141,200.0
2024-02-01,800301,1-11061,岩之种,40,18.33,120,200.0
2024-02-01,800301,1-1126,地元素宝石,947,528.96,975,100.0
2024-02-01,800301,1-1139,占卜卡,1215,3756.3,1133,500.0
2024-02-01,800301,1-1130,光元素宝石,293,113.36000000000001,,100.0
2024-02-01,800301,1-12023,火龙,18,1132.24,17,10000.0
2024-02-01,800301,1-1548,英雄挑战券,8,102.76000000000002,3,520.8333333
2024-02-01,800301,1-1301,1小时历练值,253,87.89999999999999,253,20.0
2024-02-01,800301,1-1402,2小时潜力水晶,4526,2845.1499999999996,5802,60.0
2024-02-01,800301,1-1584,王者之锤,1515,1085.1399999999999,832,150.0
2024-02-01,800301,1-11081,金色朝露,760203,21989.289999999997,751720,5.0
2024-02-01,800301,1-2563,巨龙养成自选包,345,355.66,204,500.0
2024-02-01,800301,1-8005,随机巨龙宝箱I,10,77.25,9,10000.0
2024-02-01,800301,1-1304,24小时历练值,49,266.62,32,480.0
2024-02-01,800301,1-2536,资源自选包7,490,2440.35,338,500.0
2024-02-01,800301,1-12013,双足飞龙-火,3,3.56,4,2000.0
2024-02-01,800301,1-1592,气球,1,0.0,2,800.0
2024-02-01,800301,1-1582,相思豆,32505,13836.709999999997,32338,20.0
2024-02-01,800301,1-2576,振金装备自选包,28,1144.4199999999998,25,7500.0
2024-02-01,800301,1-1116,高级精钢,28771,54639.52999999999,19588,150.0
2024-02-01,800301,1-11051,龙颈之玉,1625,740.7499999999999,1350,100.0
2024-02-01,800301,1-1201,1小时塔拉币,32696,1448.58,20494,5.0
